user_id,session
user690,"[""2023-05-19 11:17:55"", 320, [[""page0"", ""2023-05-19 11:19:54""], [""page1"", ""2023-05-19 11:22:41""], [""page2"", ""2023-05-19 11:20:33""], [""page3"", ""2023-05-19 11:19:20""], [""page4"", ""2023-05-19 11:18:37""], [""page5"", ""2023-05-19 11:23:02""], [""page6"", ""2023-05-19 11:22:16""]]]"
user690,"[""2023-05-13 01:26:17"", 835, [[""page0"", ""2023-05-13 01:29:32""], [""page1"", ""2023-05-13 01:39:58""], [""page2"", ""2023-05-13 01:37:55""], [""page3"", ""2023-05-13 01:38:25""], [""page4"", ""2023-05-13 01:26:43""], [""page5"", ""2023-05-13 01:37:32""], [""page6"", ""2023-05-13 01:39:02""]]]"
user691,"[""2023-05-11 06:34:07"", 605, [[""page0"", ""2023-05-11 06:38:16""]]]"
user691,"[""2023-05-13 03:13:38"", 116, [[""page0"", ""2023-05-13 03:14:31""], [""page1"", ""2023-05-13 03:14:07""], [""page2"", ""2023-05-13 03:15:19""], [""page3"", ""2023-05-13 03:15:12""], [""page4"", ""2023-05-13 03:15:26""], [""page5"", ""2023-05-13 03:14:34""], [""page6"", ""2023-05-13 03:13:41""], [""page7"", ""2023-05-13 03:15:11""], [""page8"", ""2023-05-13 03:14:03""], [""page9"", ""2023-05-13 03:15:03""], [""page10"", ""2023-05-13 03:15:34""]]]"
user691,"[""2023-05-11 09:48:50"", 42, [[""page0"", ""2023-05-11 09:48:57""], [""page1"", ""2023-05-11 09:49:26""], [""page2"", ""2023-05-11 09:49:05""], [""page3"", ""2023-05-11 09:49:00""], [""page4"", ""2023-05-11 09:49:12""], [""page5"", ""2023-05-11 09:49:08""]]]"
user691,"[""2023-05-18 08:48:29"", 362, [[""page0"", ""2023-05-18 08:54:17""], [""page1"", ""2023-05-18 08:50:22""], [""page2"", ""2023-05-18 08:52:00""], [""page3"", ""2023-05-18 08:50:14""], [""page4"", ""2023-05-18 08:48:30""], [""page5"", ""2023-05-18 08:50:24""], [""page6"", ""2023-05-18 08:53:55""], [""page7"", ""2023-05-18 08:51:42""], [""page8"", ""2023-05-18 08:50:58""], [""page9"", ""2023-05-18 08:49:55""], [""page10"", ""2023-05-18 08:52:22""], [""page11"", ""2023-05-18 08:48:36""], [""page12"", ""2023-05-18 08:49:52""]]]"
user691,"[""2023-05-09 21:47:19"", 1375, [[""page0"", ""2023-05-09 21:50:52""], [""page1"", ""2023-05-09 21:49:28""], [""page2"", ""2023-05-09 22:06:16""], [""page3"", ""2023-05-09 22:04:54""], [""page4"", ""2023-05-09 21:48:12""], [""page5"", ""2023-05-09 21:51:50""], [""page6"", ""2023-05-09 21:52:25""], [""page7"", ""2023-05-09 22:01:30""], [""page8"", ""2023-05-09 21:56:36""]]]"
user691,"[""2023-05-08 03:02:33"", 556, [[""page0"", ""2023-05-08 03:04:14""], [""page1"", ""2023-05-08 03:08:46""], [""page2"", ""2023-05-08 03:08:25""]]]"
user691,"[""2023-05-22 14:00:52"", 1110, [[""page0"", ""2023-05-22 14:16:08""], [""page1"", ""2023-05-22 14:04:29""], [""page2"", ""2023-05-22 14:03:45""], [""page3"", ""2023-05-22 14:13:52""], [""page4"", ""2023-05-22 14:16:38""], [""page5"", ""2023-05-22 14:01:52""], [""page6"", ""2023-05-22 14:08:08""]]]"
user691,"[""2023-05-14 00:36:37"", 1664, [[""page0"", ""2023-05-14 00:43:31""], [""page1"", ""2023-05-14 01:03:48""], [""page2"", ""2023-05-14 00:43:26""], [""page3"", ""2023-05-14 01:04:09""], [""page4"", ""2023-05-14 00:57:55""]]]"
user691,"[""2023-05-03 12:56:19"", 1406, [[""page0"", ""2023-05-03 13:04:21""], [""page1"", ""2023-05-03 13:08:27""], [""page2"", ""2023-05-03 12:56:21""], [""page3"", ""2023-05-03 13:08:19""], [""page4"", ""2023-05-03 13:08:41""], [""page5"", ""2023-05-03 13:11:18""], [""page6"", ""2023-05-03 12:58:06""]]]"
user692,"[""2023-05-10 10:43:01"", 1609, [[""page0"", ""2023-05-10 11:09:48""], [""page1"", ""2023-05-10 10:57:33""], [""page2"", ""2023-05-10 10:56:27""], [""page3"", ""2023-05-10 10:50:48""], [""page4"", ""2023-05-10 10:53:27""], [""page5"", ""2023-05-10 10:46:41""], [""page6"", ""2023-05-10 10:43:56""], [""page7"", ""2023-05-10 10:56:36""], [""page8"", ""2023-05-10 10:57:49""], [""page9"", ""2023-05-10 10:51:41""], [""page10"", ""2023-05-10 11:05:01""], [""page11"", ""2023-05-10 11:06:08""], [""page12"", ""2023-05-10 10:59:23""], [""page13"", ""2023-05-10 10:48:25""], [""page14"", ""2023-05-10 10:45:19""]]]"
user692,"[""2023-05-04 19:14:01"", 370, [[""page0"", ""2023-05-04 19:14:08""], [""page1"", ""2023-05-04 19:14:36""], [""page2"", ""2023-05-04 19:16:23""], [""page3"", ""2023-05-04 19:19:43""], [""page4"", ""2023-05-04 19:14:13""], [""page5"", ""2023-05-04 19:14:35""], [""page6"", ""2023-05-04 19:17:32""], [""page7"", ""2023-05-04 19:17:57""], [""conversion"", ""2023-05-04 19:16:33""]]]"
user692,"[""2023-05-10 02:23:24"", 1048, [[""page0"", ""2023-05-10 02:38:28""], [""page1"", ""2023-05-10 02:39:11""], [""page2"", ""2023-05-10 02:33:00""], [""page3"", ""2023-05-10 02:35:18""], [""page4"", ""2023-05-10 02:36:01""], [""page5"", ""2023-05-10 02:35:11""], [""page6"", ""2023-05-10 02:36:52""], [""page7"", ""2023-05-10 02:35:49""], [""page8"", ""2023-05-10 02:34:31""], [""page9"", ""2023-05-10 02:33:09""], [""page10"", ""2023-05-10 02:30:10""], [""page11"", ""2023-05-10 02:36:39""], [""page12"", ""2023-05-10 02:28:36""], [""page13"", ""2023-05-10 02:32:36""], [""page14"", ""2023-05-10 02:36:09""]]]"
user692,"[""2023-05-12 19:36:34"", 1565, [[""page0"", ""2023-05-12 19:51:46""], [""page1"", ""2023-05-12 19:45:03""], [""page2"", ""2023-05-12 19:43:50""], [""page3"", ""2023-05-12 19:54:53""], [""page4"", ""2023-05-12 19:37:46""], [""page5"", ""2023-05-12 19:37:52""], [""page6"", ""2023-05-12 19:38:27""], [""page7"", ""2023-05-12 20:00:35""], [""page8"", ""2023-05-12 19:40:10""], [""page9"", ""2023-05-12 19:53:05""], [""page10"", ""2023-05-12 19:51:33""], [""page11"", ""2023-05-12 19:59:13""], [""page12"", ""2023-05-12 19:57:59""], [""page13"", ""2023-05-12 19:41:15""]]]"
user692,"[""2023-05-26 04:40:38"", 629, [[""page0"", ""2023-05-26 04:48:43""], [""page1"", ""2023-05-26 04:47:49""], [""page2"", ""2023-05-26 04:42:23""]]]"
user692,"[""2023-05-23 09:48:15"", 719, [[""page0"", ""2023-05-23 09:52:27""], [""page1"", ""2023-05-23 09:56:43""], [""page2"", ""2023-05-23 09:57:20""], [""page3"", ""2023-05-23 09:52:49""], [""page4"", ""2023-05-23 09:58:21""], [""page5"", ""2023-05-23 09:54:58""], [""page6"", ""2023-05-23 09:53:52""], [""page7"", ""2023-05-23 09:54:00""], [""page8"", ""2023-05-23 09:59:37""], [""page9"", ""2023-05-23 09:56:09""], [""page10"", ""2023-05-23 09:52:56""], [""page11"", ""2023-05-23 09:53:27""], [""page12"", ""2023-05-23 09:48:18""], [""page13"", ""2023-05-23 09:57:57""]]]"
user693,"[""2023-05-14 06:53:56"", 711, [[""page0"", ""2023-05-14 06:57:49""], [""page1"", ""2023-05-14 07:01:04""], [""page2"", ""2023-05-14 07:01:28""], [""page3"", ""2023-05-14 07:01:02""], [""page4"", ""2023-05-14 06:58:53""], [""page5"", ""2023-05-14 07:04:36""], [""page6"", ""2023-05-14 07:00:52""], [""page7"", ""2023-05-14 06:56:26""], [""page8"", ""2023-05-14 07:01:13""], [""page9"", ""2023-05-14 07:03:50""], [""page10"", ""2023-05-14 06:55:29""]]]"
user693,"[""2023-05-24 05:15:16"", 1400, [[""page0"", ""2023-05-24 05:38:20""], [""conversion"", ""2023-05-24 05:33:09""]]]"
user693,"[""2023-05-24 21:46:36"", 559, [[""page0"", ""2023-05-24 21:47:56""], [""page1"", ""2023-05-24 21:55:50""], [""page2"", ""2023-05-24 21:54:38""], [""page3"", ""2023-05-24 21:48:25""], [""page4"", ""2023-05-24 21:55:02""], [""page5"", ""2023-05-24 21:49:42""], [""page6"", ""2023-05-24 21:53:40""], [""page7"", ""2023-05-24 21:50:04""]]]"
user693,"[""2023-05-12 09:47:49"", 873, [[""page0"", ""2023-05-12 09:58:05""], [""page1"", ""2023-05-12 09:48:59""], [""page2"", ""2023-05-12 09:55:01""], [""page3"", ""2023-05-12 09:49:31""], [""page4"", ""2023-05-12 10:00:12""], [""page5"", ""2023-05-12 10:00:12""], [""page6"", ""2023-05-12 09:52:13""], [""page7"", ""2023-05-12 09:51:35""], [""page8"", ""2023-05-12 10:01:16""], [""page9"", ""2023-05-12 10:00:39""]]]"
user693,"[""2023-05-18 23:41:42"", 1596, [[""page0"", ""2023-05-18 23:45:58""], [""page1"", ""2023-05-18 23:47:48""], [""page2"", ""2023-05-18 23:53:22""], [""page3"", ""2023-05-18 23:44:14""], [""page4"", ""2023-05-18 23:54:26""], [""page5"", ""2023-05-19 00:03:03""], [""page6"", ""2023-05-19 00:01:29""], [""page7"", ""2023-05-18 23:50:54""], [""page8"", ""2023-05-18 23:53:14""], [""page9"", ""2023-05-18 23:44:45""], [""conversion"", ""2023-05-18 23:48:22""]]]"
user693,"[""2023-05-02 07:34:03"", 488, [[""page0"", ""2023-05-02 07:42:03""], [""page1"", ""2023-05-02 07:39:53""], [""page2"", ""2023-05-02 07:35:31""], [""page3"", ""2023-05-02 07:40:55""], [""page4"", ""2023-05-02 07:36:13""], [""page5"", ""2023-05-02 07:40:09""], [""page6"", ""2023-05-02 07:37:59""], [""page7"", ""2023-05-02 07:41:44""], [""page8"", ""2023-05-02 07:35:07""], [""conversion"", ""2023-05-02 07:39:55""]]]"
user693,"[""2023-05-15 01:55:36"", 192, [[""page0"", ""2023-05-15 01:56:13""], [""page1"", ""2023-05-15 01:58:15""], [""page2"", ""2023-05-15 01:56:32""], [""page3"", ""2023-05-15 01:55:55""], [""page4"", ""2023-05-15 01:58:32""], [""conversion"", ""2023-05-15 01:56:32""]]]"
user693,"[""2023-05-12 23:30:32"", 1211, [[""page0"", ""2023-05-12 23:40:31""], [""page1"", ""2023-05-12 23:31:42""], [""page2"", ""2023-05-12 23:32:35""], [""page3"", ""2023-05-12 23:39:53""], [""page4"", ""2023-05-12 23:38:49""], [""page5"", ""2023-05-12 23:41:53""], [""page6"", ""2023-05-12 23:46:21""]]]"
user694,"[""2023-05-08 18:29:50"", 606, [[""page0"", ""2023-05-08 18:32:55""], [""page1"", ""2023-05-08 18:37:24""], [""page2"", ""2023-05-08 18:37:53""]]]"
user694,"[""2023-05-10 03:07:37"", 1548, [[""page0"", ""2023-05-10 03:14:06""], [""page1"", ""2023-05-10 03:10:10""], [""page2"", ""2023-05-10 03:15:07""], [""page3"", ""2023-05-10 03:16:52""], [""page4"", ""2023-05-10 03:23:55""], [""page5"", ""2023-05-10 03:19:17""], [""page6"", ""2023-05-10 03:19:01""], [""page7"", ""2023-05-10 03:26:10""], [""page8"", ""2023-05-10 03:17:13""], [""page9"", ""2023-05-10 03:16:59""], [""page10"", ""2023-05-10 03:07:54""], [""page11"", ""2023-05-10 03:30:06""], [""page12"", ""2023-05-10 03:16:55""], [""page13"", ""2023-05-10 03:10:33""]]]"
user694,"[""2023-05-25 10:47:40"", 1431, [[""page0"", ""2023-05-25 10:58:11""], [""page1"", ""2023-05-25 10:58:04""], [""page2"", ""2023-05-25 10:57:00""], [""page3"", ""2023-05-25 10:51:03""], [""page4"", ""2023-05-25 11:04:51""], [""page5"", ""2023-05-25 10:52:30""], [""page6"", ""2023-05-25 10:50:21""], [""page7"", ""2023-05-25 11:10:29""]]]"
user694,"[""2023-05-15 14:03:28"", 117, [[""page0"", ""2023-05-15 14:04:29""], [""page1"", ""2023-05-15 14:05:05""], [""page2"", ""2023-05-15 14:03:33""]]]"
user694,"[""2023-05-13 13:22:41"", 288, [[""page0"", ""2023-05-13 13:26:52""], [""page1"", ""2023-05-13 13:25:44""], [""page2"", ""2023-05-13 13:26:13""], [""page3"", ""2023-05-13 13:26:23""], [""page4"", ""2023-05-13 13:27:04""], [""page5"", ""2023-05-13 13:23:00""], [""page6"", ""2023-05-13 13:26:10""], [""page7"", ""2023-05-13 13:22:55""], [""page8"", ""2023-05-13 13:25:29""], [""page9"", ""2023-05-13 13:26:04""], [""page10"", ""2023-05-13 13:22:51""], [""page11"", ""2023-05-13 13:26:23""], [""page12"", ""2023-05-13 13:24:49""], [""page13"", ""2023-05-13 13:25:29""], [""page14"", ""2023-05-13 13:25:00""]]]"
user694,"[""2023-05-16 23:49:28"", 1471, [[""page0"", ""2023-05-17 00:03:13""], [""page1"", ""2023-05-17 00:05:05""], [""page2"", ""2023-05-16 23:57:50""]]]"
user694,"[""2023-05-17 22:36:05"", 140, [[""page0"", ""2023-05-17 22:38:12""], [""conversion"", ""2023-05-17 22:36:17""]]]"
user695,"[""2023-05-13 13:31:33"", 1316, [[""page0"", ""2023-05-13 13:53:21""], [""page1"", ""2023-05-13 13:39:46""], [""page2"", ""2023-05-13 13:39:13""], [""page3"", ""2023-05-13 13:34:23""], [""page4"", ""2023-05-13 13:37:41""], [""page5"", ""2023-05-13 13:50:43""], [""page6"", ""2023-05-13 13:46:17""], [""page7"", ""2023-05-13 13:52:07""], [""page8"", ""2023-05-13 13:43:47""], [""page9"", ""2023-05-13 13:50:15""]]]"
user695,"[""2023-05-04 06:09:27"", 1307, [[""page0"", ""2023-05-04 06:21:04""], [""page1"", ""2023-05-04 06:17:00""], [""page2"", ""2023-05-04 06:18:49""]]]"
user695,"[""2023-05-05 16:39:30"", 1030, [[""page0"", ""2023-05-05 16:54:52""], [""page1"", ""2023-05-05 16:40:49""], [""page2"", ""2023-05-05 16:54:57""], [""page3"", ""2023-05-05 16:42:39""], [""page4"", ""2023-05-05 16:48:50""], [""page5"", ""2023-05-05 16:43:30""], [""page6"", ""2023-05-05 16:42:30""], [""page7"", ""2023-05-05 16:54:46""], [""page8"", ""2023-05-05 16:51:53""], [""page9"", ""2023-05-05 16:50:58""], [""page10"", ""2023-05-05 16:51:23""], [""page11"", ""2023-05-05 16:52:04""], [""page12"", ""2023-05-05 16:54:41""]]]"
user695,"[""2023-05-23 02:21:01"", 757, [[""page0"", ""2023-05-23 02:26:30""], [""page1"", ""2023-05-23 02:21:44""], [""page2"", ""2023-05-23 02:33:38""], [""page3"", ""2023-05-23 02:22:59""], [""page4"", ""2023-05-23 02:24:55""], [""page5"", ""2023-05-23 02:30:03""], [""page6"", ""2023-05-23 02:32:57""], [""page7"", ""2023-05-23 02:26:43""], [""page8"", ""2023-05-23 02:30:06""], [""page9"", ""2023-05-23 02:25:05""], [""page10"", ""2023-05-23 02:25:03""], [""page11"", ""2023-05-23 02:22:34""], [""page12"", ""2023-05-23 02:32:07""]]]"
user695,"[""2023-05-22 02:59:29"", 494, [[""page0"", ""2023-05-22 03:03:29""], [""page1"", ""2023-05-22 03:06:46""]]]"
user695,"[""2023-05-24 01:55:39"", 1780, [[""page0"", ""2023-05-24 02:01:32""], [""page1"", ""2023-05-24 02:21:26""], [""page2"", ""2023-05-24 02:19:30""], [""page3"", ""2023-05-24 01:57:39""], [""page4"", ""2023-05-24 02:20:25""], [""page5"", ""2023-05-24 02:09:15""], [""page6"", ""2023-05-24 02:24:11""], [""page7"", ""2023-05-24 02:00:22""], [""page8"", ""2023-05-24 02:02:36""], [""page9"", ""2023-05-24 02:21:57""]]]"
user695,"[""2023-05-20 04:22:07"", 1186, [[""page0"", ""2023-05-20 04:32:40""], [""page1"", ""2023-05-20 04:36:43""], [""page2"", ""2023-05-20 04:25:02""], [""page3"", ""2023-05-20 04:35:20""], [""page4"", ""2023-05-20 04:27:46""], [""page5"", ""2023-05-20 04:24:53""], [""page6"", ""2023-05-20 04:37:46""], [""page7"", ""2023-05-20 04:28:48""], [""page8"", ""2023-05-20 04:31:11""], [""page9"", ""2023-05-20 04:35:45""], [""page10"", ""2023-05-20 04:31:30""], [""page11"", ""2023-05-20 04:27:02""], [""page12"", ""2023-05-20 04:36:49""], [""page13"", ""2023-05-20 04:36:53""], [""page14"", ""2023-05-20 04:31:14""]]]"
user695,"[""2023-05-01 23:35:45"", 1611, [[""page0"", ""2023-05-01 23:38:38""], [""page1"", ""2023-05-01 23:50:52""], [""page2"", ""2023-05-01 23:46:49""], [""page3"", ""2023-05-01 23:35:53""]]]"
user696,"[""2023-05-16 00:10:37"", 331, [[""page0"", ""2023-05-16 00:16:01""], [""page1"", ""2023-05-16 00:12:35""], [""page2"", ""2023-05-16 00:11:53""], [""page3"", ""2023-05-16 00:11:22""], [""page4"", ""2023-05-16 00:12:34""], [""page5"", ""2023-05-16 00:12:52""], [""page6"", ""2023-05-16 00:13:20""], [""page7"", ""2023-05-16 00:11:39""], [""page8"", ""2023-05-16 00:14:57""], [""page9"", ""2023-05-16 00:14:50""], [""page10"", ""2023-05-16 00:12:09""], [""page11"", ""2023-05-16 00:14:43""], [""page12"", ""2023-05-16 00:12:01""], [""page13"", ""2023-05-16 00:10:52""], [""page14"", ""2023-05-16 00:14:10""]]]"
user696,"[""2023-05-15 20:07:27"", 1221, [[""page0"", ""2023-05-15 20:16:47""], [""page1"", ""2023-05-15 20:10:26""], [""page2"", ""2023-05-15 20:17:22""], [""page3"", ""2023-05-15 20:10:55""], [""page4"", ""2023-05-15 20:13:38""], [""page5"", ""2023-05-15 20:15:35""], [""page6"", ""2023-05-15 20:13:40""], [""page7"", ""2023-05-15 20:12:41""], [""page8"", ""2023-05-15 20:23:19""], [""page9"", ""2023-05-15 20:17:22""], [""page10"", ""2023-05-15 20:18:08""], [""page11"", ""2023-05-15 20:26:54""], [""page12"", ""2023-05-15 20:13:52""]]]"
user696,"[""2023-05-04 08:30:23"", 1620, [[""page0"", ""2023-05-04 08:53:32""], [""page1"", ""2023-05-04 08:40:53""], [""page2"", ""2023-05-04 08:54:57""], [""page3"", ""2023-05-04 08:46:50""], [""page4"", ""2023-05-04 08:51:43""], [""page5"", ""2023-05-04 08:42:04""], [""page6"", ""2023-05-04 08:35:52""], [""page7"", ""2023-05-04 08:35:16""], [""page8"", ""2023-05-04 08:36:21""], [""page9"", ""2023-05-04 08:51:42""]]]"
user697,"[""2023-05-19 11:51:53"", 1796, [[""page0"", ""2023-05-19 12:09:00""], [""page1"", ""2023-05-19 12:03:34""], [""page2"", ""2023-05-19 11:56:44""]]]"
user697,"[""2023-05-05 01:56:15"", 216, [[""page0"", ""2023-05-05 01:56:24""], [""page1"", ""2023-05-05 01:57:19""], [""page2"", ""2023-05-05 01:57:00""], [""page3"", ""2023-05-05 01:56:44""]]]"
user697,"[""2023-05-26 17:16:05"", 1154, [[""page0"", ""2023-05-26 17:32:26""], [""page1"", ""2023-05-26 17:18:55""], [""page2"", ""2023-05-26 17:23:22""], [""page3"", ""2023-05-26 17:26:47""], [""page4"", ""2023-05-26 17:30:22""], [""page5"", ""2023-05-26 17:24:42""], [""page6"", ""2023-05-26 17:28:57""], [""page7"", ""2023-05-26 17:18:30""], [""page8"", ""2023-05-26 17:19:27""], [""page9"", ""2023-05-26 17:34:25""], [""page10"", ""2023-05-26 17:23:31""], [""page11"", ""2023-05-26 17:30:54""], [""page12"", ""2023-05-26 17:25:11""]]]"
user697,"[""2023-05-15 17:47:57"", 54, [[""page0"", ""2023-05-15 17:48:42""], [""page1"", ""2023-05-15 17:48:24""]]]"
user698,"[""2023-05-27 23:37:58"", 282, [[""page0"", ""2023-05-27 23:39:29""], [""page1"", ""2023-05-27 23:38:58""], [""page2"", ""2023-05-27 23:39:32""], [""page3"", ""2023-05-27 23:39:12""], [""page4"", ""2023-05-27 23:38:07""]]]"
user698,"[""2023-05-02 04:18:42"", 841, [[""page0"", ""2023-05-02 04:31:20""], [""page1"", ""2023-05-02 04:19:06""], [""page2"", ""2023-05-02 04:18:50""], [""page3"", ""2023-05-02 04:19:13""], [""page4"", ""2023-05-02 04:25:11""], [""page5"", ""2023-05-02 04:19:32""], [""conversion"", ""2023-05-02 04:25:57""]]]"
user698,"[""2023-05-26 10:18:13"", 496, [[""page0"", ""2023-05-26 10:22:46""], [""page1"", ""2023-05-26 10:25:57""], [""page2"", ""2023-05-26 10:24:07""]]]"
user698,"[""2023-05-20 20:51:54"", 1458, [[""page0"", ""2023-05-20 21:04:26""], [""page1"", ""2023-05-20 20:58:12""], [""page2"", ""2023-05-20 21:08:52""], [""page3"", ""2023-05-20 20:54:26""], [""page4"", ""2023-05-20 21:12:48""], [""page5"", ""2023-05-20 20:52:27""], [""page6"", ""2023-05-20 20:57:49""], [""page7"", ""2023-05-20 21:14:08""], [""page8"", ""2023-05-20 21:02:41""], [""page9"", ""2023-05-20 20:55:14""], [""page10"", ""2023-05-20 21:01:20""], [""page11"", ""2023-05-20 21:09:37""], [""page12"", ""2023-05-20 21:02:45""], [""page13"", ""2023-05-20 21:10:25""], [""page14"", ""2023-05-20 21:08:49""]]]"
user698,"[""2023-05-27 19:45:28"", 1347, [[""page0"", ""2023-05-27 19:51:14""], [""page1"", ""2023-05-27 19:48:31""], [""page2"", ""2023-05-27 20:06:16""], [""conversion"", ""2023-05-27 19:51:35""]]]"
user698,"[""2023-05-07 17:27:21"", 1611, [[""page0"", ""2023-05-07 17:34:26""], [""page1"", ""2023-05-07 17:40:32""], [""page2"", ""2023-05-07 17:34:17""], [""page3"", ""2023-05-07 17:35:17""], [""page4"", ""2023-05-07 17:54:00""], [""page5"", ""2023-05-07 17:42:19""], [""page6"", ""2023-05-07 17:52:44""]]]"
user698,"[""2023-05-08 10:08:06"", 19, [[""page0"", ""2023-05-08 10:08:08""], [""page1"", ""2023-05-08 10:08:13""], [""page2"", ""2023-05-08 10:08:15""], [""page3"", ""2023-05-08 10:08:07""], [""page4"", ""2023-05-08 10:08:12""], [""page5"", ""2023-05-08 10:08:11""], [""page6"", ""2023-05-08 10:08:10""]]]"
user698,"[""2023-05-09 01:34:07"", 1252, [[""page0"", ""2023-05-09 01:44:17""], [""page1"", ""2023-05-09 01:39:51""], [""page2"", ""2023-05-09 01:53:22""], [""conversion"", ""2023-05-09 01:39:19""]]]"
user698,"[""2023-05-07 09:16:21"", 1183, [[""page0"", ""2023-05-07 09:25:37""], [""page1"", ""2023-05-07 09:22:49""], [""page2"", ""2023-05-07 09:33:07""], [""page3"", ""2023-05-07 09:18:31""], [""page4"", ""2023-05-07 09:35:54""], [""page5"", ""2023-05-07 09:29:03""], [""page6"", ""2023-05-07 09:18:46""]]]"
user699,"[""2023-05-12 04:42:32"", 51, [[""page0"", ""2023-05-12 04:42:50""], [""page1"", ""2023-05-12 04:42:42""]]]"
user699,"[""2023-05-19 06:58:35"", 270, [[""page0"", ""2023-05-19 06:58:57""], [""page1"", ""2023-05-19 07:00:23""]]]"
user699,"[""2023-05-23 07:19:45"", 1547, [[""page0"", ""2023-05-23 07:21:42""], [""page1"", ""2023-05-23 07:38:47""], [""page2"", ""2023-05-23 07:36:18""]]]"
user700,"[""2023-05-07 01:26:44"", 1048, [[""page0"", ""2023-05-07 01:34:04""], [""page1"", ""2023-05-07 01:35:41""], [""page2"", ""2023-05-07 01:27:44""], [""page3"", ""2023-05-07 01:37:55""], [""page4"", ""2023-05-07 01:39:58""], [""page5"", ""2023-05-07 01:43:04""], [""page6"", ""2023-05-07 01:34:48""], [""page7"", ""2023-05-07 01:39:47""], [""page8"", ""2023-05-07 01:35:31""], [""page9"", ""2023-05-07 01:33:39""], [""page10"", ""2023-05-07 01:42:24""], [""page11"", ""2023-05-07 01:43:27""], [""page12"", ""2023-05-07 01:41:41""]]]"
user700,"[""2023-05-26 08:27:49"", 286, [[""page0"", ""2023-05-26 08:29:18""], [""page1"", ""2023-05-26 08:32:15""], [""page2"", ""2023-05-26 08:28:58""], [""page3"", ""2023-05-26 08:29:33""], [""page4"", ""2023-05-26 08:30:41""], [""page5"", ""2023-05-26 08:29:16""], [""page6"", ""2023-05-26 08:30:52""], [""page7"", ""2023-05-26 08:31:46""], [""page8"", ""2023-05-26 08:30:27""], [""page9"", ""2023-05-26 08:32:29""], [""page10"", ""2023-05-26 08:29:14""], [""page11"", ""2023-05-26 08:31:08""], [""page12"", ""2023-05-26 08:32:03""], [""page13"", ""2023-05-26 08:29:43""]]]"
user700,"[""2023-05-09 18:28:58"", 1096, [[""page0"", ""2023-05-09 18:31:49""], [""page1"", ""2023-05-09 18:35:38""], [""page2"", ""2023-05-09 18:37:42""], [""page3"", ""2023-05-09 18:42:18""], [""page4"", ""2023-05-09 18:47:06""], [""page5"", ""2023-05-09 18:39:25""], [""page6"", ""2023-05-09 18:41:06""], [""page7"", ""2023-05-09 18:39:12""]]]"
user700,"[""2023-05-10 14:05:53"", 1109, [[""page0"", ""2023-05-10 14:16:05""], [""page1"", ""2023-05-10 14:07:02""], [""page2"", ""2023-05-10 14:12:17""], [""page3"", ""2023-05-10 14:24:18""], [""page4"", ""2023-05-10 14:18:23""], [""page5"", ""2023-05-10 14:09:48""], [""page6"", ""2023-05-10 14:12:51""]]]"
user700,"[""2023-05-20 05:47:56"", 592, [[""page0"", ""2023-05-20 05:53:19""], [""page1"", ""2023-05-20 05:51:19""], [""page2"", ""2023-05-20 05:50:39""], [""page3"", ""2023-05-20 05:52:53""], [""page4"", ""2023-05-20 05:51:46""], [""page5"", ""2023-05-20 05:52:24""], [""page6"", ""2023-05-20 05:51:48""], [""page7"", ""2023-05-20 05:49:11""], [""page8"", ""2023-05-20 05:53:38""], [""page9"", ""2023-05-20 05:52:25""], [""page10"", ""2023-05-20 05:51:10""], [""page11"", ""2023-05-20 05:54:47""], [""page12"", ""2023-05-20 05:55:41""], [""page13"", ""2023-05-20 05:48:17""], [""page14"", ""2023-05-20 05:57:00""]]]"
user700,"[""2023-05-07 07:12:15"", 799, [[""page0"", ""2023-05-07 07:25:27""], [""page1"", ""2023-05-07 07:21:37""], [""page2"", ""2023-05-07 07:18:05""], [""page3"", ""2023-05-07 07:14:13""], [""page4"", ""2023-05-07 07:12:56""], [""page5"", ""2023-05-07 07:17:15""], [""page6"", ""2023-05-07 07:15:05""], [""page7"", ""2023-05-07 07:20:01""], [""page8"", ""2023-05-07 07:20:24""], [""page9"", ""2023-05-07 07:17:31""], [""page10"", ""2023-05-07 07:24:36""], [""page11"", ""2023-05-07 07:15:05""], [""page12"", ""2023-05-07 07:25:17""], [""page13"", ""2023-05-07 07:23:57""], [""page14"", ""2023-05-07 07:12:43""]]]"
user700,"[""2023-05-18 04:36:52"", 203, [[""page0"", ""2023-05-18 04:39:02""], [""page1"", ""2023-05-18 04:37:58""], [""page2"", ""2023-05-18 04:38:40""], [""page3"", ""2023-05-18 04:40:12""], [""conversion"", ""2023-05-18 04:38:43""]]]"
user700,"[""2023-05-19 01:34:28"", 1569, [[""page0"", ""2023-05-19 01:59:37""], [""page1"", ""2023-05-19 01:49:38""], [""page2"", ""2023-05-19 01:36:41""], [""page3"", ""2023-05-19 01:35:43""], [""page4"", ""2023-05-19 01:38:17""], [""page5"", ""2023-05-19 01:56:46""], [""page6"", ""2023-05-19 01:50:35""], [""page7"", ""2023-05-19 01:36:08""], [""page8"", ""2023-05-19 01:39:53""], [""page9"", ""2023-05-19 01:54:15""], [""page10"", ""2023-05-19 01:34:30""], [""page11"", ""2023-05-19 01:55:26""], [""page12"", ""2023-05-19 01:36:00""], [""page13"", ""2023-05-19 01:38:46""], [""conversion"", ""2023-05-19 01:57:59""]]]"
